mode,outer_fold,stage,fold,role,nct_id
unseen_target_disease_pair,2,inner,0,train,NCT00423293
unseen_target_disease_pair,2,inner,0,train,NCT01388647
unseen_target_disease_pair,2,inner,0,train,NCT01118026
unseen_target_disease_pair,2,inner,0,train,NCT00413283
unseen_target_disease_pair,2,inner,0,train,NCT00023673
unseen_target_disease_pair,2,inner,0,train,NCT00821886
unseen_target_disease_pair,2,inner,0,train,NCT01643668
unseen_target_disease_pair,2,inner,0,train,NCT00784303
unseen_target_disease_pair,2,inner,0,train,NCT00062010
unseen_target_disease_pair,2,inner,0,train,NCT01351623
unseen_target_disease_pair,2,inner,0,train,NCT00242762
unseen_target_disease_pair,2,inner,0,train,NCT00820170
unseen_target_disease_pair,2,inner,0,train,NCT01593254
unseen_target_disease_pair,2,inner,0,train,NCT00045110
unseen_target_disease_pair,2,inner,0,train,NCT00741260
unseen_target_disease_pair,2,inner,0,train,NCT02316340
unseen_target_disease_pair,2,inner,0,train,NCT00305682
unseen_target_disease_pair,2,inner,0,train,NCT00632359
unseen_target_disease_pair,2,inner,0,train,NCT00473746
unseen_target_disease_pair,2,inner,0,train,NCT02071225
unseen_target_disease_pair,2,inner,0,train,NCT00126503
unseen_target_disease_pair,2,inner,0,train,NCT00243191
unseen_target_disease_pair,2,inner,0,train,NCT00699491
unseen_target_disease_pair,2,inner,0,train,NCT01074970
unseen_target_disease_pair,2,inner,0,train,NCT01091103
unseen_target_disease_pair,2,inner,0,train,NCT00535873
unseen_target_disease_pair,2,inner,0,train,NCT01246557
unseen_target_disease_pair,2,inner,0,train,NCT02279862
unseen_target_disease_pair,2,inner,0,train,NCT01068769
unseen_target_disease_pair,2,inner,0,train,NCT01279694
unseen_target_disease_pair,2,inner,0,train,NCT00717756
unseen_target_disease_pair,2,inner,0,train,NCT01076231
unseen_target_disease_pair,2,inner,0,train,NCT00245102
unseen_target_disease_pair,2,inner,0,train,NCT00103194
unseen_target_disease_pair,2,inner,0,train,NCT00940342
unseen_target_disease_pair,2,inner,0,train,NCT01637402
unseen_target_disease_pair,2,inner,0,train,NCT01125176
unseen_target_disease_pair,2,inner,0,train,NCT01138046
unseen_target_disease_pair,2,inner,0,train,NCT01057017
unseen_target_disease_pair,2,inner,0,train,NCT00410813
unseen_target_disease_pair,2,inner,0,train,NCT02547662
unseen_target_disease_pair,2,inner,0,train,NCT00400569
unseen_target_disease_pair,2,inner,0,train,NCT01083641
unseen_target_disease_pair,2,inner,0,train,NCT01853748
unseen_target_disease_pair,2,inner,0,train,NCT00374868
unseen_target_disease_pair,2,inner,0,train,NCT00095680
unseen_target_disease_pair,2,inner,0,train,NCT02805725
unseen_target_disease_pair,2,inner,0,train,NCT02500576
unseen_target_disease_pair,2,inner,0,train,NCT02119676
unseen_target_disease_pair,2,inner,0,train,NCT00130442
unseen_target_disease_pair,2,inner,0,train,NCT00003631
unseen_target_disease_pair,2,inner,0,train,NCT02152137
unseen_target_disease_pair,2,inner,0,train,NCT01576588
unseen_target_disease_pair,2,inner,0,train,NCT00495170
unseen_target_disease_pair,2,inner,0,train,NCT00679341
unseen_target_disease_pair,2,inner,0,train,NCT00364286
unseen_target_disease_pair,2,inner,0,train,NCT00002601
unseen_target_disease_pair,2,inner,0,train,NCT01946165
unseen_target_disease_pair,2,inner,0,train,NCT01807611
unseen_target_disease_pair,2,inner,0,validation,NCT02434081
unseen_target_disease_pair,2,inner,0,validation,NCT00611351
unseen_target_disease_pair,2,inner,0,validation,NCT01992653
unseen_target_disease_pair,2,inner,0,validation,NCT00923936
unseen_target_disease_pair,2,inner,0,validation,NCT00577122
unseen_target_disease_pair,2,inner,0,validation,NCT00767819
unseen_target_disease_pair,2,inner,0,validation,NCT00859222
unseen_target_disease_pair,2,inner,0,validation,NCT01058655
unseen_target_disease_pair,2,inner,0,validation,NCT00460109
unseen_target_disease_pair,2,inner,0,validation,NCT00305877
unseen_target_disease_pair,2,inner,0,validation,NCT00731211
unseen_target_disease_pair,2,inner,0,validation,NCT00004092
unseen_target_disease_pair,2,inner,0,validation,NCT00039195
unseen_target_disease_pair,2,inner,0,validation,NCT00515411
unseen_target_disease_pair,2,inner,0,validation,NCT00271609
unseen_target_disease_pair,2,inner,0,validation,NCT01611259
unseen_target_disease_pair,2,inner,0,validation,NCT00403403
unseen_target_disease_pair,2,inner,0,validation,NCT02041429
unseen_target_disease_pair,2,inner,0,validation,NCT00313560
unseen_target_disease_pair,2,inner,0,validation,NCT00137423
unseen_target_disease_pair,2,inner,0,validation,NCT02311361
unseen_target_disease_pair,2,inner,0,validation,NCT02597322
unseen_target_disease_pair,2,inner,0,validation,NCT01014351
unseen_target_disease_pair,2,inner,0,validation,NCT01216683
unseen_target_disease_pair,2,inner,0,validation,NCT00787761
unseen_target_disease_pair,2,inner,0,validation,NCT00562978
unseen_target_disease_pair,2,inner,0,validation,NCT01136733
unseen_target_disease_pair,2,inner,0,validation,NCT00921115
unseen_target_disease_pair,2,inner,0,validation,NCT00847015
unseen_target_disease_pair,2,inner,0,validation,NCT01505413
unseen_target_disease_pair,2,inner,0,validation,NCT01451515
unseen_target_disease_pair,2,inner,0,validation,NCT00499343
unseen_target_disease_pair,2,inner,0,validation,NCT00796549
unseen_target_disease_pair,2,inner,0,validation,NCT00438880
unseen_target_disease_pair,2,inner,0,validation,NCT00117351
unseen_target_disease_pair,2,inner,0,validation,NCT00459875
unseen_target_disease_pair,2,inner,0,validation,NCT00309842
unseen_target_disease_pair,2,inner,0,validation,NCT00432172
unseen_target_disease_pair,2,inner,0,validation,NCT00633594
unseen_target_disease_pair,2,inner,0,validation,NCT00875667
unseen_target_disease_pair,2,inner,0,validation,NCT00369681
unseen_target_disease_pair,2,inner,0,validation,NCT00372619
unseen_target_disease_pair,2,inner,0,validation,NCT00900757
unseen_target_disease_pair,2,inner,0,validation,NCT00711828
unseen_target_disease_pair,2,inner,0,validation,NCT02008539
unseen_target_disease_pair,2,inner,0,validation,NCT01203267
unseen_target_disease_pair,2,inner,0,validation,NCT00493467
unseen_target_disease_pair,2,inner,0,validation,NCT01397825
unseen_target_disease_pair,2,inner,0,validation,NCT00244985
unseen_target_disease_pair,2,inner,0,validation,NCT01781026
unseen_target_disease_pair,2,inner,0,validation,NCT00288015
unseen_target_disease_pair,2,inner,0,validation,NCT01045460
unseen_target_disease_pair,2,inner,0,validation,NCT00881751
unseen_target_disease_pair,2,inner,0,validation,NCT00329641
unseen_target_disease_pair,2,inner,0,validation,NCT02354586
unseen_target_disease_pair,2,inner,0,validation,NCT00821327
unseen_target_disease_pair,2,inner,0,validation,NCT00179673
unseen_target_disease_pair,2,inner,0,validation,NCT00284154
unseen_target_disease_pair,2,inner,0,validation,NCT01421017
unseen_target_disease_pair,2,inner,0,validation,NCT00867087
unseen_target_disease_pair,2,inner,0,validation,NCT01460940
unseen_target_disease_pair,2,inner,0,validation,NCT00551460
unseen_target_disease_pair,2,inner,0,validation,NCT01470248
unseen_target_disease_pair,2,inner,0,validation,NCT00814788
unseen_target_disease_pair,2,inner,0,validation,NCT01114555
unseen_target_disease_pair,2,inner,0,validation,NCT01373294
unseen_target_disease_pair,2,inner,0,validation,NCT00483405
unseen_target_disease_pair,2,inner,0,validation,NCT01621880
unseen_target_disease_pair,2,inner,0,validation,NCT00465179
unseen_target_disease_pair,2,inner,0,validation,NCT01665768
unseen_target_disease_pair,2,inner,0,validation,NCT02561273
unseen_target_disease_pair,2,inner,0,validation,NCT01423604
unseen_target_disease_pair,2,inner,0,validation,NCT00234052
unseen_target_disease_pair,2,inner,0,validation,NCT00383149
unseen_target_disease_pair,2,inner,0,validation,NCT00828009
unseen_target_disease_pair,2,inner,0,validation,NCT00612716
unseen_target_disease_pair,2,inner,0,validation,NCT01995669
unseen_target_disease_pair,2,inner,0,validation,NCT00003270
unseen_target_disease_pair,2,inner,0,validation,NCT00258362
unseen_target_disease_pair,2,inner,0,validation,NCT00794950
unseen_target_disease_pair,2,inner,0,validation,NCT00652366
unseen_target_disease_pair,2,inner,0,validation,NCT01701986
unseen_target_disease_pair,2,inner,0,validation,NCT00058422
unseen_target_disease_pair,2,inner,0,validation,NCT00281957
unseen_target_disease_pair,2,inner,0,validation,NCT01535924
unseen_target_disease_pair,2,inner,0,validation,NCT01111461
unseen_target_disease_pair,2,inner,0,validation,NCT00952731
unseen_target_disease_pair,2,inner,0,validation,NCT00454805
unseen_target_disease_pair,2,inner,0,validation,NCT00822120
unseen_target_disease_pair,2,inner,0,validation,NCT02514551
unseen_target_disease_pair,2,inner,0,validation,NCT00942877
unseen_target_disease_pair,2,inner,0,validation,NCT00376961
unseen_target_disease_pair,2,inner,0,validation,NCT01983878
unseen_target_disease_pair,2,inner,0,validation,NCT01027910
unseen_target_disease_pair,2,inner,0,validation,NCT01051570
unseen_target_disease_pair,2,inner,0,validation,NCT00439270
unseen_target_disease_pair,2,inner,0,validation,NCT00534417
unseen_target_disease_pair,2,inner,0,validation,NCT00134082
unseen_target_disease_pair,2,inner,0,validation,NCT01197560
unseen_target_disease_pair,2,inner,0,validation,NCT02060370
unseen_target_disease_pair,2,inner,0,validation,NCT00599170
unseen_target_disease_pair,2,inner,0,validation,NCT00510653
unseen_target_disease_pair,2,inner,1,train,NCT02434081
unseen_target_disease_pair,2,inner,1,train,NCT00611351
unseen_target_disease_pair,2,inner,1,train,NCT01992653
unseen_target_disease_pair,2,inner,1,train,NCT00923936
unseen_target_disease_pair,2,inner,1,train,NCT00301964
unseen_target_disease_pair,2,inner,1,train,NCT02654119
unseen_target_disease_pair,2,inner,1,train,NCT01093586
unseen_target_disease_pair,2,inner,1,train,NCT00399529
unseen_target_disease_pair,2,inner,1,train,NCT00335829
unseen_target_disease_pair,2,inner,1,train,NCT00577122
unseen_target_disease_pair,2,inner,1,train,NCT00767819
unseen_target_disease_pair,2,inner,1,train,NCT00712881
unseen_target_disease_pair,2,inner,1,train,NCT00859222
unseen_target_disease_pair,2,inner,1,train,NCT02195011
unseen_target_disease_pair,2,inner,1,train,NCT01058655
unseen_target_disease_pair,2,inner,1,train,NCT00460109
unseen_target_disease_pair,2,inner,1,train,NCT00723099
unseen_target_disease_pair,2,inner,1,train,NCT01660711
unseen_target_disease_pair,2,inner,1,train,NCT00089999
unseen_target_disease_pair,2,inner,1,train,NCT00071006
unseen_target_disease_pair,2,inner,1,train,NCT00305877
unseen_target_disease_pair,2,inner,1,train,NCT00166439
unseen_target_disease_pair,2,inner,1,train,NCT00691301
unseen_target_disease_pair,2,inner,1,train,NCT00598507
unseen_target_disease_pair,2,inner,1,train,NCT00390611
unseen_target_disease_pair,2,inner,1,train,NCT00731211
unseen_target_disease_pair,2,inner,1,train,NCT00004092
unseen_target_disease_pair,2,inner,1,train,NCT00039195
unseen_target_disease_pair,2,inner,1,train,NCT00372775
unseen_target_disease_pair,2,inner,1,train,NCT00515411
unseen_target_disease_pair,2,inner,1,train,NCT00271609
unseen_target_disease_pair,2,inner,1,train,NCT01611259
unseen_target_disease_pair,2,inner,1,train,NCT00371254
unseen_target_disease_pair,2,inner,1,train,NCT00403403
unseen_target_disease_pair,2,inner,1,train,NCT02041429
unseen_target_disease_pair,2,inner,1,train,NCT00968253
unseen_target_disease_pair,2,inner,1,train,NCT00182689
unseen_target_disease_pair,2,inner,1,train,NCT00313560
unseen_target_disease_pair,2,inner,1,train,NCT00137423
unseen_target_disease_pair,2,inner,1,train,NCT02311361
unseen_target_disease_pair,2,inner,1,train,NCT00387959
unseen_target_disease_pair,2,inner,1,train,NCT00687297
unseen_target_disease_pair,2,inner,1,train,NCT02102490
unseen_target_disease_pair,2,inner,1,train,NCT02597322
unseen_target_disease_pair,2,inner,1,train,NCT01088529
unseen_target_disease_pair,2,inner,1,train,NCT01014351
unseen_target_disease_pair,2,inner,1,train,NCT01216683
unseen_target_disease_pair,2,inner,1,train,NCT00787761
unseen_target_disease_pair,2,inner,1,train,NCT00271505
unseen_target_disease_pair,2,inner,1,train,NCT02453594
unseen_target_disease_pair,2,inner,1,train,NCT00004888
unseen_target_disease_pair,2,inner,1,train,NCT00269152
unseen_target_disease_pair,2,inner,1,train,NCT00436644
unseen_target_disease_pair,2,inner,1,train,NCT00550771
unseen_target_disease_pair,2,inner,1,train,NCT00562978
unseen_target_disease_pair,2,inner,1,train,NCT01136733
unseen_target_disease_pair,2,inner,1,train,NCT02061085
unseen_target_disease_pair,2,inner,1,train,NCT00942825
unseen_target_disease_pair,2,inner,1,train,NCT00921115
unseen_target_disease_pair,2,inner,1,train,NCT00742625
unseen_target_disease_pair,2,inner,1,train,NCT00847015
unseen_target_disease_pair,2,inner,1,train,NCT01505413
unseen_target_disease_pair,2,inner,1,train,NCT02368691
unseen_target_disease_pair,2,inner,1,train,NCT00579826
unseen_target_disease_pair,2,inner,1,train,NCT00885755
unseen_target_disease_pair,2,inner,1,train,NCT01451515
unseen_target_disease_pair,2,inner,1,train,NCT02302833
unseen_target_disease_pair,2,inner,1,train,NCT00924326
unseen_target_disease_pair,2,inner,1,train,NCT00499343
unseen_target_disease_pair,2,inner,1,train,NCT00796549
unseen_target_disease_pair,2,inner,1,train,NCT00438880
unseen_target_disease_pair,2,inner,1,train,NCT00039130
unseen_target_disease_pair,2,inner,1,train,NCT00537381
unseen_target_disease_pair,2,inner,1,train,NCT00775593
unseen_target_disease_pair,2,inner,1,train,NCT00117351
unseen_target_disease_pair,2,inner,1,train,NCT00459875
unseen_target_disease_pair,2,inner,1,train,NCT00309842
unseen_target_disease_pair,2,inner,1,train,NCT00323869
unseen_target_disease_pair,2,inner,1,train,NCT00432172
unseen_target_disease_pair,2,inner,1,train,NCT00633594
unseen_target_disease_pair,2,inner,1,train,NCT00517595
unseen_target_disease_pair,2,inner,1,train,NCT00875667
unseen_target_disease_pair,2,inner,1,train,NCT01340430
unseen_target_disease_pair,2,inner,1,train,NCT00473512
unseen_target_disease_pair,2,inner,1,train,NCT00369681
unseen_target_disease_pair,2,inner,1,train,NCT00372619
unseen_target_disease_pair,2,inner,1,train,NCT00411671
unseen_target_disease_pair,2,inner,1,train,NCT00900757
unseen_target_disease_pair,2,inner,1,train,NCT00711828
unseen_target_disease_pair,2,inner,1,train,NCT00545792
unseen_target_disease_pair,2,inner,1,train,NCT02008539
unseen_target_disease_pair,2,inner,1,train,NCT01203267
unseen_target_disease_pair,2,inner,1,train,NCT00493467
unseen_target_disease_pair,2,inner,1,train,NCT01397825
unseen_target_disease_pair,2,inner,1,train,NCT00244985
unseen_target_disease_pair,2,inner,1,train,NCT01111825
unseen_target_disease_pair,2,inner,1,train,NCT01781026
unseen_target_disease_pair,2,inner,1,train,NCT00288015
unseen_target_disease_pair,2,inner,1,train,NCT01004250
unseen_target_disease_pair,2,inner,1,train,NCT01698918
unseen_target_disease_pair,2,inner,1,train,NCT01045460
unseen_target_disease_pair,2,inner,1,train,NCT00881751
unseen_target_disease_pair,2,inner,1,train,NCT00517829
unseen_target_disease_pair,2,inner,1,train,NCT00537095
unseen_target_disease_pair,2,inner,1,train,NCT00532129
unseen_target_disease_pair,2,inner,1,train,NCT02091531
unseen_target_disease_pair,2,inner,1,train,NCT01298570
unseen_target_disease_pair,2,inner,1,train,NCT02273973
unseen_target_disease_pair,2,inner,1,train,NCT00329641
unseen_target_disease_pair,2,inner,1,train,NCT02354586
unseen_target_disease_pair,2,inner,1,train,NCT00709761
unseen_target_disease_pair,2,inner,1,train,NCT00821327
unseen_target_disease_pair,2,inner,1,train,NCT00179673
unseen_target_disease_pair,2,inner,1,train,NCT00284154
unseen_target_disease_pair,2,inner,1,train,NCT01421017
unseen_target_disease_pair,2,inner,1,train,NCT00617409
unseen_target_disease_pair,2,inner,1,train,NCT01868893
unseen_target_disease_pair,2,inner,1,train,NCT00867087
unseen_target_disease_pair,2,inner,1,train,NCT02466009
unseen_target_disease_pair,2,inner,1,train,NCT01165021
unseen_target_disease_pair,2,inner,1,train,NCT01460940
unseen_target_disease_pair,2,inner,1,train,NCT01530997
unseen_target_disease_pair,2,inner,1,train,NCT01554397
unseen_target_disease_pair,2,inner,1,train,NCT00551460
unseen_target_disease_pair,2,inner,1,train,NCT01470248
unseen_target_disease_pair,2,inner,1,train,NCT00992225
unseen_target_disease_pair,2,inner,1,train,NCT00047879
unseen_target_disease_pair,2,inner,1,train,NCT00814788
unseen_target_disease_pair,2,inner,1,train,NCT00357149
unseen_target_disease_pair,2,inner,1,train,NCT00796978
unseen_target_disease_pair,2,inner,1,train,NCT01114555
unseen_target_disease_pair,2,inner,1,train,NCT00436566
unseen_target_disease_pair,2,inner,1,train,NCT00727441
unseen_target_disease_pair,2,inner,1,train,NCT01373294
unseen_target_disease_pair,2,inner,1,train,NCT01458366
unseen_target_disease_pair,2,inner,1,train,NCT00483405
unseen_target_disease_pair,2,inner,1,train,NCT01621880
unseen_target_disease_pair,2,inner,1,train,NCT00465179
unseen_target_disease_pair,2,inner,1,train,NCT02038946
unseen_target_disease_pair,2,inner,1,train,NCT01665768
unseen_target_disease_pair,2,inner,1,train,NCT00879359
